filename,emotion,category,rationale,emotion_encoded
patrick-heron_horizontal-stripe-painting-november-1957-january-1958-1958.jpg,happiness,MAX,"Bright colors are associated with happiness, and it looks like a rainbow which is also associated with happiness. STRIPS WORKS IN THIS ART EVOKES DISGUST MOS INTENSELY Makes me think of a nice sunset bright colors are used strips of multi colors make me happy strips of multi colors make me happy brightness,color and design",3
morris-louis_number-182-1961.jpg,anger,MIN,"resembles a rainbow This is a pleasant rainbowlike painting. Resembles a rainbow with straight lines. Nothing angry about a bunch of pretty colored stripes. regular shapes and colors with a pattern stripes of color indicate not anger design, alternative color and presentation looks like a rainbow brightness,color and design Rainbow of colors and straight lines. Not much feeling is portrayed here Nothing angry about colored stripes.",0
morris-louis_number-182-1961.jpg,anger,MAX,dark and sudden color transition and combination LOW DENSITY COLOR,0
morris-louis_number-182-1961.jpg,disgust,MIN,"The many colors makes me thin of unity and the outdoors. looks very common These peaceful bands of color are not at all disgusted. it's a rainbow bright and happy colors Nothing disgusting about pretty, colorful stripes. The rainbow of colors is very calming. Nothing disgusting about a bunch of colored stripes. This art looks like delicious Christmas candy. Looks pretty like a rainbow everything in its proper order",1
morris-louis_number-182-1961.jpg,disgust,MAX,"COLORS ARE MIXED AND NOT MATCH its different kind of colours not looking good looks gross, like the colors run together too much It is as if Keely has fallen out of the paint. DARK DISGUST COLOR",1
janos-mattis-teutsch_composition-1923-1(8).jpg,anger,MIN,"brightness, intensity and appearance the most artistic red, intensity, pursuit bright color so better feel very bright and whimsical",0
janos-mattis-teutsch_composition-1923-1(8).jpg,anger,MAX,This looks like an imprisoned bird trying to peck its way to freedom. well designed image All that black is a sign of rage. colorful art design Reminds me of a trapped animal trying to break free.,0
janos-mattis-teutsch_composition-1923-1(8).jpg,disgust,MIN,"The blue and yellow shapes remind me of the beak of a pretty bird. This feels like cheerful flowers. very bright and colourful bright pastel colors The bright colors and shapes look like a butterfly. The bright and contrasting color and dynamic shapes make this a happy painting, not a disgusting one.",1
janos-mattis-teutsch_composition-1923-1(8).jpg,disgust,MAX,ALL THE COLOR ARE MERGE TOGETHER Multi shape is not looking good Those edges remind me of guys usingknives to sliceeach other up.,1
lawren-harris_abstraction-30-1955.jpg,anger,MIN,"All those graceful curves evoke harmony, not anger. Reminds me of an ocean sunrise. LIKE A MODERN ART OF SUN RISE some sort of serenity in the picture Usage of light colors, the design is good some sort of serenity in the picture some sort of serenity in the picture good color combination and design some sort of serenity in the picture Reminds me of waves,sun, and happiness looks like sun and sea some sort of serenity in the picture Sort of Japanese stylized ocean and sunrise scene. Nothing angry about that. some sort of serenity in the picture",0
lawren-harris_abstraction-30-1955.jpg,anger,MAX,The image suggests a raging storm The frantic shapes evoke a stormy sea,0
lawren-harris_abstraction-30-1955.jpg,disgust,MIN,"some sort of serenity in the picture This looks like an abstract sunset by the water which is pleasing. These curves and waves in green remind me of the ocean during sunset, nothing disgusting. it looks like sun and sea some sort of serenity in the picture looks so calm some sort of serenity in the picture some sort of serenity in the picture LIKE A MODERN ART OF SUN RISE some sort of serenity in the picture All those wavy lines remind me of a nice gentle seascape. beach sun ocean fun Looks like an abstract beach scene, pretty not disgusting. some sort of serenity in the picture",1
pat-lipsky_sandwich-1969.jpg,anger,MIN,"The colors are bright and the composition is placid COLORFUL WAVY  LINES brightness,color and design Showing waves of excitement and wonder. It is a calm rainbow. LOW FADE COLOR wavy horizontal lines are soothing There does not seem to be any anger in this painting of a rainbow ribbon. nothing angry about the luminous center. The colors are bright and happy like a rainbow. reminds me of a gay pride flag This looks like a nice wavy rainbow. COLORFUL WAVY  LINES I find nothing angry in this depiction of a colored waves. rainbow colors make me think of harmony and peace JUST A WAVY COLORFUL LINES serenity, calmness and color of the design COLORFUL WAVY  LINES",0
pat-lipsky_sandwich-1969.jpg,anger,MAX,"The brushstrokes look rushed and angry, as though painted while in a rage",0
pat-lipsky_sandwich-1969.jpg,happiness,MIN,wavy effect of colors make me less happy,3
pat-lipsky_sandwich-1969.jpg,happiness,MAX,"looks like a colorful Lasagna MIXTURE OF MULTI COLOR ART MAKE ME HAPPY FEELINGS This looks like a wavy variation of a rainbow, suggesting joy. the prettiest colors The colors and waves are inviting COLORFUL WAVY LINES COLORFUL WAVY LINES The rainbow collection of colors is very wavy. wavy effect of colors make me happy",3
jack-tworkov_pink-mississippi-1954.jpg,anger,MIN,bright color so better feel warm and calm,0
jack-tworkov_pink-mississippi-1954.jpg,anger,MAX,"The colors are very fiery, suggesting rage RED SPLITS LIKE BLOOD looks like fire ROUGH STOKES AND COLOR The fiery red brush strokes suggest rage ghost red man coming for you looks like furious flame in blood Red is customarily associated with intense emotions such as anger. I associate red as a symbol of anger.  The brush strokes seem heavily applied as if in anger. The fiery colors and random strokes convey a sense of rage I asssociate red with anger, so this image looks like a rage to me. BLOOD RED SPLITS",0
jack-tworkov_pink-mississippi-1954.jpg,fear,MIN,"it has some life in it colourful, nicely blended tones LIKE A PAINT SPLASH it is smooth and calming colors the most artistic The red paint looks like happy flames.",2
jack-tworkov_pink-mississippi-1954.jpg,fear,MAX,"paint little collapse RED SPLITS LIKE BLOOD All of that red reminds me of a person hemorrhaging to death. Bloody angry destruction invokes fire, sharpness BLOOD RED SPLITS Used red color which invokes fear The bright colors and random brushstrokes suggest panic RED SPLITS LIKE BLOOD looks like the art is made by a haunted person and feel scary",2
manuel-rivera_metamorphosis-1959.jpg,anger,MIN,"looks very detached and calm Image 3 does not make me feel angry. It looks like a very interesting web that uses geometric patterns. There is a reason to it and I kind of like it, which is why I don't feel any anger from it at all. serenity, calmness and color of the design the lines are like the origami folds of tissue-like paper The grey on white evokes something harmonious, like an Asian landscape. steady static feathery",0
manuel-rivera_metamorphosis-1959.jpg,anger,MAX,"reminds me broken glass The brushstrokes just look mad. The black shapes racing all over the screen remind me of a person's mind about to erupt in a murderous rage. The sharp lines and stark black and white suggests broken glass, smashed in anger Reminds me of spiderwebs and spiders.",0
manuel-rivera_metamorphosis-1959.jpg,fear,MIN,simple black and white color makes it less intense inconsistent design art it has more light shades like modern art the pattern evokes the least disturbing feelings related to fear,2
jean-miotte_ohara-1962.jpg,anger,MIN,The red and black look to make an old television. the patterns make me calm The brushstrokes resemble calligraphy in a Zen painting.,0
jean-miotte_ohara-1962.jpg,anger,MAX,"paint little collapse paint little collapse DARK DISGUST COLOR The black line looks to try to engulf the red square. The design is not attractive paint little collapse THE ROUGH COLOR COMBINATION The bright red brings out the strong emotion of anger, and the block box surrounding the red emphasizes this feel. i didnt like it the bright red color The black border is trying to contain the rage embodied by the red shape.",0
jean-miotte_ohara-1962.jpg,fear,MIN,"Looks like a square and circle SIMPLY A SHAPE It looks like basic shapes and colors to me which I do not find scary. the black ring is a fist crushing an opponent looks like an ice cube in cherry flavour DEEP RED COLOR MAKE LESS FEAR It was almost like a circle around a heart, no indication of anything fearful.",2
jean-miotte_ohara-1962.jpg,fear,MAX,paint little collapse paint little collapse paint little collapse paint little collapse paint little collapse paint little collapse,2
warren-rohrer_edge-4-1985.jpg,anger,MIN,the expanse of blue and pink patterns seem calming ocean and beach ripples Feels like I'm watching running water Too plain and boring,0
